gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,is_long_term,avg_monthly_spend,high_value,senior_high_value,tenure_group
Male,0,54,68.96,3723.84,0,1,68.94723199407518,0,0,49-72
Male,0,16,65.61,1049.76,0,0,65.56901936289817,0,0,13-24
Female,1,18,40.56,730.08,0,0,40.537479178234314,0,0,13-24
Male,0,7,95.57,668.99,0,0,95.4336661911555,1,0,0-12
Male,0,45,65.13,2930.85,0,1,65.1155298822484,0,0,25-48
Male,1,36,115.85,4170.599999999999,0,1,115.81782838100527,1,1,25-48
Male,1,41,46.08,1889.28,1,1,46.06876371616679,0,0,25-48
Male,0,42,88.27,3707.34,0,1,88.24898833611046,0,0,25-48
Male,0,7,114.07,798.49,0,0,113.90727532097004,1,0,0-12
Female,0,15,86.35,1295.25,0,0,86.29247168554298,0,0,13-24
Female,0,60,107.13,6427.799999999999,0,1,107.11214797533744,1,0,49-72
Male,0,40,102.75,4110.0,0,1,102.72431892026994,1,0,25-48
Female,1,37,56.01,2072.37,0,1,55.994866252364226,0,0,25-48
Female,0,66,80.01,5280.660000000001,0,1,79.99787910922588,0,0,49-72
Female,0,55,35.63,1959.65,0,1,35.623522995818945,0,0,49-72
Female,0,56,73.55,4118.8,1,1,73.53686841635422,0,0,49-72
Male,0,44,43.04,1893.76,0,1,43.03022040445354,0,0,25-48
Female,0,57,94.37,5379.09,0,1,94.35344676372567,1,0,49-72
Female,0,6,72.81,436.86,0,0,72.68885191347755,0,0,0-12
Male,0,32,61.12,1955.84,1,1,61.10090596688535,0,0,25-48
Male,0,18,46.88,843.84,0,0,46.853970016657414,0,0,13-24
Female,0,68,119.87,8151.16,0,1,119.85237465078664,1,0,49-72
Female,0,7,27.17,190.19,0,0,27.131241084165477,0,0,0-12
Female,1,8,24.36,194.88,0,0,24.329588014981272,0,0,0-12
Female,0,64,41.73,2670.72,0,1,41.72348070613966,0,0,49-72
Female,0,7,117.11,819.77,1,0,116.94293865905848,1,0,0-12
Female,0,41,117.92,4834.72,0,1,117.89124603755182,1,0,25-48
Male,0,40,85.49,3419.6,1,1,85.46863284178956,0,0,25-48
Female,0,3,108.01,324.03000000000003,0,0,107.6511627906977,1,0,0-12
Female,0,17,41.4,703.8,1,0,41.375661375661366,0,0,13-24
Male,1,66,117.2,7735.2,1,1,117.1822451143766,1,1,49-72
Male,0,52,34.28,1782.56,1,1,34.27340895981542,0,0,49-72
Male,0,22,30.11,662.42,0,0,30.096319854611536,0,0,13-24
Male,0,4,31.22,124.88,0,0,31.14214463840399,0,0,0-12
Female,1,6,77.31,463.86,0,0,77.18136439267887,0,0,0-12
Female,0,38,98.1,3727.8,0,1,98.07419100236781,1,0,25-48
Female,0,26,56.67,1473.42,0,1,56.648212226066896,0,0,25-48
Female,0,11,117.79,1295.69,0,0,117.68301544050864,1,0,0-12
Female,0,17,63.44,1078.48,1,0,63.402704291593174,0,0,13-24
Female,1,31,35.04,1086.24,0,1,35.028700419219604,0,0,25-48
Male,0,35,66.6,2331.0,0,1,66.58097686375322,0,0,25-48
Female,0,16,87.9,1406.4,0,0,87.84509681449094,0,0,13-24
Male,1,18,103.22,1857.96,1,0,103.16268739589117,1,1,13-24
Male,1,62,65.88,4084.56,1,1,65.86937590711176,0,0,49-72
Female,1,27,79.36,2142.72,1,1,79.33061828952239,0,0,25-48
Male,0,35,46.73,1635.55,0,1,46.71665238503285,0,0,25-48
Female,0,45,84.59,3806.55,0,1,84.5712063985781,0,0,25-48
Male,0,35,118.6,4151.0,0,1,118.56612396458155,1,0,25-48
Female,0,28,24.91,697.48,0,1,24.901106747590145,0,0,25-48
Male,0,9,108.65,977.85,0,0,108.52941176470588,1,0,0-12
Female,0,15,76.23,1143.45,1,0,76.17921385742838,0,0,13-24
Female,0,21,45.21,949.41,1,0,45.188481675392666,0,0,13-24
Female,0,52,115.49,6005.48,0,1,115.46779465487406,1,0,49-72
Female,0,35,68.34,2391.9,0,1,68.32047986289632,0,0,25-48
Female,0,51,53.17,2711.67,0,1,53.159576553616944,0,0,49-72
Male,1,55,38.15,2098.25,0,1,38.1430648972914,0,0,49-72
Male,0,44,44.45,1955.8,0,1,44.43990002272211,0,0,25-48
Male,0,65,103.28,6713.2,0,1,103.26411321335178,1,0,49-72
Female,0,25,81.44,2036.0,0,1,81.40743702518992,0,0,25-48
Male,0,47,111.32,5232.04,0,1,111.29631993192938,1,0,25-48
Female,0,56,43.2,2419.2000000000003,1,1,43.19228709159079,0,0,49-72
Female,0,38,32.11,1220.18,1,1,32.10155222309919,0,0,25-48
Male,0,11,20.61,226.71,1,0,20.591280653950953,0,0,0-12
Male,0,67,70.79,4742.93,1,1,70.77943590508879,0,0,49-72
Female,0,15,119.83,1797.45,0,0,119.75016655562959,1,0,13-24
Male,0,1,89.5,89.5,0,0,88.61386138613861,0,0,0-12
Female,1,7,50.84,355.88,0,0,50.76747503566334,0,0,0-12
Female,1,1,107.69,107.69,0,0,106.62376237623762,1,1,0-12
Female,0,49,98.17,4810.33,1,1,98.14996939400123,1,0,49-72
Female,0,29,21.54,624.66,0,1,21.532574974146844,0,0,25-48
Female,0,26,101.69,2643.94,1,1,101.65090349865436,1,0,25-48
Male,1,45,50.05,2252.25,0,1,50.03888024883359,0,0,25-48
Male,0,71,34.97,2482.87,0,1,34.96507534150119,0,0,49-72
Female,0,12,42.63,511.56000000000006,0,0,42.59450457951707,0,0,0-12
Female,1,32,66.86,2139.52,0,1,66.83911277725711,0,0,25-48
Male,0,20,62.49,1249.8,1,0,62.45877061469265,0,0,13-24
Male,1,51,48.89,2493.39,0,1,48.88041560478337,0,0,49-72
Female,0,36,37.22,1339.92,1,1,37.20966398222716,0,0,25-48
Male,0,67,96.22,6446.74,1,1,96.20564094911207,1,0,49-72
Female,0,1,119.01,119.01,0,0,117.83168316831683,1,0,0-12
Male,1,27,97.78,2640.06,1,1,97.74379859311365,1,1,25-48
Female,1,40,49.59,1983.6,0,1,49.57760559860035,0,0,25-48
Male,0,14,44.48,622.7199999999999,0,0,44.44825124910778,0,0,13-24
Female,0,69,41.77,2882.13,0,1,41.763947254021154,0,0,49-72
Male,0,6,33.67,202.02,1,0,33.61397670549085,0,0,0-12
Male,1,33,75.13,2479.29,0,1,75.10724023023326,0,0,25-48
Female,0,55,80.54,4429.700000000001,0,1,80.52535902563172,0,0,49-72
Male,0,19,90.55,1720.45,0,0,90.50236717517096,1,0,13-24
Female,0,29,88.02,2552.58,0,1,87.98965873836607,0,0,25-48
Male,0,61,49.23,3003.03,0,1,49.22193083101131,0,0,49-72
Female,0,70,53.03,3712.1,0,1,53.022425367804594,0,0,49-72
Male,0,24,88.15,2115.6000000000004,0,1,88.11328613077885,0,0,13-24
Female,0,23,54.94,1263.62,1,0,54.91612342459799,0,0,13-24
Male,1,10,41.26,412.6,0,0,41.218781218781224,0,0,0-12
Female,0,54,57.43,3101.22,0,1,57.4193667839289,0,0,49-72
Male,0,41,47.21,1935.61,0,1,47.19848817361619,0,0,25-48
Female,1,49,28.83,1412.6699999999998,1,1,28.8241175270353,0,0,49-72
Female,0,17,103.01,1751.17,0,0,102.94944150499705,1,0,13-24
Female,0,56,105.31,5897.360000000001,0,1,105.2911980003571,1,0,49-72
Male,0,45,41.98,1889.1,0,1,41.97067318373695,0,0,25-48
Female,1,30,26.48,794.4,1,1,26.47117627457514,0,0,25-48
Male,0,44,93.88,4130.719999999999,0,1,93.85866848443534,1,0,25-48
Female,1,55,41.15,2263.25,0,1,41.14251954190147,0,0,49-72
Male,0,19,59.34,1127.46,0,0,59.3087848500789,0,0,13-24
Female,0,29,26.41,765.89,0,1,26.40089624267494,0,0,25-48
Male,0,2,42.63,85.26,0,0,42.4179104477612,0,0,0-12
Male,1,36,99.29,3574.44,0,1,99.26242710358234,1,1,25-48
Female,0,19,100.44,1908.36,0,0,100.3871646501841,1,0,13-24
Male,1,7,40.71,284.97,1,0,40.65192582025678,0,0,0-12
Male,0,26,53.59,1393.34,0,1,53.56939638600537,0,0,25-48
Female,0,38,33.42,1269.96,1,1,33.41120757695344,0,0,25-48
Male,0,3,27.42,82.26,1,0,27.328903654485053,0,0,0-12
Male,1,66,119.22,7868.519999999999,0,1,119.20193910013631,1,1,49-72
Male,0,71,85.56,6074.76,0,1,85.54795099281792,0,0,49-72
Female,0,43,74.21,3191.03,0,1,74.19274587305279,0,0,25-48
Male,0,62,96.55,5986.099999999999,0,1,96.53442993065634,1,0,49-72
Female,1,71,104.01,7384.71,0,1,103.99535276721588,1,1,49-72
Male,0,24,100.67,2416.08,1,1,100.62807163681798,1,0,13-24
Male,0,39,21.65,844.3499999999999,0,1,21.644450140989488,0,0,25-48
Male,0,68,38.68,2630.24,0,1,38.67431260108807,0,0,49-72
Female,0,44,85.49,3761.56,1,1,85.47057486934787,0,0,25-48
Male,0,5,57.58,287.9,0,0,57.46506986027944,0,0,0-12
Male,1,55,118.25,6503.75,0,1,118.2285039083803,1,1,49-72
Female,1,30,86.54,2596.2000000000003,0,1,86.51116294568477,0,0,25-48
Male,0,29,115.65,3353.8500000000004,0,1,115.61013443640125,1,0,25-48
Female,0,26,40.14,1043.64,1,1,40.12456747404845,0,0,25-48
Female,0,26,106.4,2766.4,0,1,106.35909265667051,1,0,25-48
Male,0,37,52.14,1929.18,1,1,52.12591191569847,0,0,25-48
Female,0,53,118.96,6304.88,0,1,118.9375589511413,1,0,49-72
Male,0,30,35.77,1073.1,1,1,35.75808063978673,0,0,25-48
Female,0,3,71.63,214.89,0,0,71.39202657807309,0,0,0-12
Female,0,43,99.28,4269.04,0,1,99.25691699604744,1,0,25-48
Male,0,7,63.26,442.82,0,0,63.169757489301,0,0,0-12
Female,0,49,66.81,3273.69,0,1,66.79636808814529,0,0,49-72
Female,0,41,118.64,4864.24,0,1,118.61107047061692,1,0,25-48
Female,0,54,62.53,3376.62,0,1,62.5184225143492,0,0,49-72
Female,0,69,80.41,5548.29,0,1,80.39834806549774,0,0,49-72
Female,0,27,25.45,687.15,0,1,25.440577563865233,0,0,25-48
Male,0,8,104.22,833.76,0,0,104.08988764044943,1,0,0-12
Female,0,32,84.82,2714.24,0,1,84.79350203061543,0,0,25-48
Male,0,64,60.4,3865.6,0,1,60.390563974379,0,0,49-72
Female,0,10,21.62,216.2,1,0,21.598401598401598,0,0,0-12
Male,0,13,79.17,1029.21,0,0,79.10914681014604,0,0,13-24
Male,1,63,21.27,1340.01,0,1,21.26662434534201,0,0,49-72
Female,0,35,20.12,704.2,0,1,20.114253070551275,0,0,25-48
Female,0,61,81.61,4978.21,0,1,81.59662350434355,0,0,49-72
Female,0,54,38.9,2100.6,0,1,38.89279763006851,0,0,49-72
Male,0,8,39.19,313.52,0,0,39.14107365792759,0,0,0-12
Female,0,29,85.33,2474.57,0,1,85.30058600482592,0,0,25-48
Male,0,41,25.37,1040.17,0,1,25.363813703974643,0,0,25-48
Male,0,30,51.34,1540.2,0,1,51.322892369210265,0,0,25-48
Male,0,21,34.94,733.74,0,0,34.92336982389338,0,0,13-24
Female,0,11,78.02,858.2199999999999,0,0,77.94913714804723,0,0,0-12
Female,0,2,86.18,172.36,1,0,85.75124378109454,0,0,0-12
Male,1,50,92.11,4605.5,0,1,92.09158168366326,1,1,49-72
Male,0,41,45.52,1866.32,0,1,45.508900268227265,0,0,25-48
Female,0,66,28.92,1908.72,0,1,28.91561884562945,0,0,49-72
Male,0,3,27.87,83.61,0,0,27.777408637873755,0,0,0-12
Female,1,51,62.62,3193.62,0,1,62.607723975691044,0,0,49-72
Male,0,68,114.58,7791.44,0,1,114.5631524775768,1,0,49-72
Female,0,25,41.77,1044.25,0,1,41.753298680527784,0,0,25-48
Male,0,30,45.67,1370.1,0,1,45.65478173942019,0,0,25-48
Female,0,11,30.09,330.99,0,0,30.06267029972752,0,0,0-12
Male,0,17,80.56,1369.52,0,0,80.51263962375073,0,0,13-24
Female,0,26,87.99,2287.74,0,1,87.95617070357554,0,0,25-48
Female,0,23,84.29,1938.67,0,0,84.25336810082572,0,0,13-24
Male,0,56,106.11,5942.16,0,1,106.09105516871988,1,0,49-72
Male,0,52,68.64,3569.28,0,1,68.62680253797348,0,0,49-72
Female,0,48,33.45,1605.6,1,1,33.443032701520515,0,0,25-48
Male,0,20,48.94,978.8,0,0,48.91554222888555,0,0,13-24
Female,0,2,86.24,172.48,0,0,85.81094527363184,0,0,0-12
Male,0,31,81.31,2520.61,0,1,81.28377942599161,0,0,25-48
Female,1,27,73.1,1973.7,1,1,73.07293594964828,0,0,25-48
Female,0,2,88.3,176.6,0,0,87.86069651741295,0,0,0-12
Female,0,4,83.74,334.96,1,0,83.53117206982543,0,0,0-12
Female,0,13,108.13,1405.69,0,0,108.04688700999232,1,0,13-24
Female,1,35,78.6,2751.0,0,1,78.57754927163668,0,0,25-48
Female,0,66,97.86,6458.76,0,1,97.84517497348887,1,0,49-72
Male,0,6,44.87,269.22,0,0,44.79534109816972,0,0,0-12
Male,0,31,87.82,2722.42,0,1,87.79168010319252,0,0,25-48
Male,0,10,110.22,1102.2,1,0,110.10989010989012,1,0,0-12
Female,0,21,58.57,1229.97,0,0,58.5421227986673,0,0,13-24
Female,0,23,97.91,2251.93,0,0,97.86744893524553,1,0,13-24
Female,0,3,92.48,277.44,0,0,92.17275747508306,1,0,0-12
Female,1,32,25.95,830.4,0,1,25.941893158388005,0,0,25-48
Male,0,20,78.15,1563.0,0,0,78.11094452773612,0,0,13-24
Male,0,29,33.02,957.58,0,1,33.00861771802827,0,0,25-48
Female,0,52,116.73,6069.96,0,1,116.70755623918478,1,0,49-72
Male,0,46,101.14,4652.44,0,1,101.11801782221256,1,0,25-48
Male,0,34,30.97,1052.98,0,1,30.960893854748605,0,0,25-48
Female,0,61,32.18,1962.98,1,1,32.17472545484347,0,0,49-72
Male,0,71,79.45,5640.95,0,1,79.43881143500914,0,0,49-72
Female,1,70,54.49,3814.3,0,1,54.48221682616769,0,0,49-72
Male,1,11,23.49,258.39,1,0,23.46866485013624,0,0,0-12
Female,0,63,74.16,4672.08,1,1,74.14823043961276,0,0,49-72
Female,0,21,58.78,1234.38,1,0,58.752022846263685,0,0,13-24
Female,1,3,30.11,90.33,0,0,30.00996677740864,0,0,0-12
Female,0,10,100.19,1001.9,0,0,100.08991008991009,1,0,0-12
Male,1,27,111.51,3010.77,0,1,111.46871529063309,1,1,25-48
Female,0,12,95.66,1147.92,1,0,95.5803497085762,1,0,0-12
Female,0,7,102.24,715.68,0,0,102.09415121255348,1,0,0-12
Female,0,17,41.65,708.05,0,0,41.62551440329217,0,0,13-24
Male,0,65,46.36,3013.4,1,1,46.35286878941701,0,0,49-72
Female,0,64,40.85,2614.4,0,1,40.843618184658645,0,0,49-72
Male,0,26,96.51,2509.26,0,1,96.4728950403691,1,0,25-48
Female,0,15,114.79,1721.85,0,0,114.71352431712191,1,0,13-24
Male,0,33,91.68,3025.44,0,1,91.65222659800061,1,0,25-48
Male,0,62,108.15,6705.3,0,1,108.13255926463474,1,0,49-72
Female,1,47,83.87,3941.89,0,1,83.8521591150819,0,0,25-48
Male,0,35,58.77,2056.9500000000003,1,1,58.75321336760926,0,0,25-48
Female,1,65,62.58,4067.7,1,1,62.57037378864789,0,0,49-72
Female,0,25,27.53,688.25,0,1,27.518992403038784,0,0,25-48
Female,0,57,23.15,1319.55,0,1,23.145939308893176,0,0,49-72
Male,1,32,89.55,2865.6,1,1,89.5220243673852,0,0,25-48
Male,0,63,63.84,4021.92,1,1,63.82986827487701,0,0,49-72
Female,0,12,75.22,902.64,0,0,75.15736885928393,0,0,0-12
Female,0,63,75.77,4773.509999999999,0,1,75.75797492461513,0,0,49-72
Male,0,1,47.74,47.74,0,0,47.26732673267327,0,0,0-12
Female,0,51,67.59,3447.09,0,1,67.57674965693002,0,0,49-72
Female,1,70,67.08,4695.599999999999,1,1,67.07041851164118,0,0,49-72
Female,0,8,58.84,470.72,0,0,58.7665418227216,0,0,0-12
Male,0,68,102.07,6940.759999999999,1,1,102.05499191295397,1,0,49-72
Male,0,5,65.12,325.6,0,0,64.99001996007985,0,0,0-12
Male,0,39,80.36,3134.04,1,1,80.33940015380672,0,0,25-48
Female,0,23,109.55,2519.65,0,0,109.50239026510212,1,0,13-24
Female,0,68,106.62,7250.16,0,1,106.6043228936921,1,0,49-72
Female,0,52,109.04,5670.08,0,1,109.0190348009998,1,0,49-72
Male,0,4,47.0,188.0,1,0,46.882793017456365,0,0,0-12
Female,0,47,23.5,1104.5,0,1,23.49500106360349,0,0,25-48
Female,0,21,46.11,968.31,0,0,46.08805330794859,0,0,13-24
Female,0,56,47.87,2680.72,0,1,47.86145331190858,0,0,49-72
Female,0,66,110.94,7322.04,0,1,110.92319345553703,1,0,49-72
Male,1,59,84.92,5010.28,0,1,84.90560921877648,0,0,49-72
Male,0,7,28.17,197.19,0,0,28.129814550641942,0,0,0-12
Female,0,49,33.54,1643.46,0,1,33.53315649867374,0,0,49-72
Male,0,16,35.57,569.12,0,0,35.54778263585259,0,0,13-24
Male,0,17,83.04,1411.68,1,0,82.99118165784832,0,0,13-24
Female,0,34,93.54,3180.36,1,1,93.51249632461042,1,0,25-48
Female,0,33,105.96,3496.68,0,1,105.92790063617086,1,0,25-48
Male,0,26,114.06,2965.56,0,1,114.01614763552479,1,0,25-48
Female,0,66,40.17,2651.2200000000003,0,1,40.16391455840024,0,0,49-72
Male,0,63,50.98,3211.74,0,1,50.971909220758604,0,0,49-72
Female,0,41,44.03,1805.23,0,1,44.01926359424531,0,0,25-48
Male,0,58,55.88,3241.04,0,1,55.87036717807275,0,0,49-72
Female,0,10,111.47,1114.7,0,0,111.35864135864136,1,0,0-12
Male,1,15,77.51,1162.65,0,0,77.45836109260493,0,0,13-24
Male,1,42,93.82,3940.44,0,1,93.79766722208998,1,1,25-48
Male,1,57,69.01,3933.57,0,1,68.99789510612173,0,0,49-72
Female,1,17,22.89,389.13,0,0,22.87654320987654,0,0,13-24
Male,1,60,26.42,1585.2,0,1,26.415597400433263,0,0,49-72
Male,0,9,73.79,664.11,0,0,73.70810210876805,0,0,0-12
Female,0,36,91.88,3307.68,0,1,91.85448486531519,1,0,25-48
Female,0,36,41.53,1495.08,0,1,41.51846709247431,0,0,25-48
Male,0,48,92.19,4425.12,1,1,92.17079775046865,1,0,25-48
Male,0,51,101.07,5154.57,1,1,101.05018623799255,1,0,49-72
Female,0,70,61.19,4283.3,0,1,61.18125982002571,0,0,49-72
Female,0,68,94.64,6435.52,0,1,94.62608439935303,1,0,49-72
Female,0,22,60.4,1328.8,0,0,60.37255792821444,0,0,13-24
Female,1,6,87.84,527.04,0,0,87.69384359400998,0,0,0-12
Female,0,26,96.4,2506.4,0,1,96.36293733179546,1,0,25-48
Male,0,3,119.19,357.57,1,0,118.79401993355482,1,0,0-12
Female,0,52,54.54,2836.08,0,1,54.52951355508556,0,0,49-72
Male,0,60,61.1,3666.0,0,1,61.08981836360607,0,0,49-72
Male,1,63,36.56,2303.28,1,1,36.55419774638947,0,0,49-72
Male,0,65,40.41,2626.65,0,1,40.403784033225655,0,0,49-72
Female,0,52,89.34,4645.68,0,1,89.32282253412806,0,0,49-72
Male,0,14,111.7,1563.8,0,0,111.62027123483226,1,0,13-24
Male,0,68,59.46,4043.28,0,1,59.45125716806352,0,0,49-72
Female,0,28,37.98,1063.4399999999998,1,1,37.966440556943944,0,0,25-48
Male,0,71,48.51,3444.21,0,1,48.50316856780735,0,0,49-72
Male,0,10,65.51,655.1,0,0,65.44455544455545,0,0,0-12
Female,0,57,49.07,2796.99,1,1,49.06139273811612,0,0,49-72
Male,0,66,43.36,2861.76,0,1,43.353431298288136,0,0,49-72
Male,1,50,93.6,4680.0,1,1,93.58128374325135,1,1,49-72
Male,0,14,20.78,290.92,0,0,20.76516773733048,0,0,13-24
Female,1,16,73.92,1182.72,1,0,73.8738288569644,0,0,13-24
Female,0,54,99.38,5366.52,0,1,99.36159970375857,1,0,49-72
Female,0,43,46.62,2004.66,0,1,46.60916066031156,0,0,25-48
Male,0,42,80.33,3373.86,0,1,80.3108783622947,0,0,25-48
Male,0,22,86.89,1911.58,0,0,86.85052248977736,0,0,13-24
Female,0,68,85.5,5814.0,0,1,85.4874283193648,0,0,49-72
Male,0,19,64.58,1227.02,0,0,64.54602840610204,0,0,13-24
Male,0,66,54.66,3607.56,1,1,54.65171943644902,0,0,49-72
Female,1,39,103.59,4040.01,0,1,103.56344527044348,1,1,25-48
Female,0,19,95.84,1820.96,0,0,95.78958442924775,1,0,13-24
Male,0,16,52.13,834.08,0,0,52.09743910056215,0,0,13-24
Male,0,54,30.3,1636.2,0,1,30.29438992779115,0,0,49-72
Male,0,25,27.18,679.5,1,1,27.169132347061172,0,0,25-48
Female,0,18,29.43,529.74,0,0,29.413659078289836,0,0,13-24
Female,0,23,78.29,1800.67,0,0,78.25597566275532,0,0,13-24
Female,0,11,25.17,276.87,1,0,25.147138964577657,0,0,0-12
Female,0,39,53.69,2093.91,0,1,53.67623686234299,0,0,25-48
Male,0,68,95.32,6481.759999999999,0,1,95.30598441405674,1,0,49-72
Female,0,25,49.43,1235.75,0,1,49.41023590563774,0,0,25-48
Female,1,63,96.33,6068.79,1,1,96.31471195048405,1,1,49-72
Female,1,30,94.55,2836.5,0,1,94.5184938353882,1,1,25-48
Female,0,45,44.58,2006.1,0,1,44.5700955343257,0,0,25-48
Female,0,61,92.88,5665.679999999999,0,1,92.86477626618587,1,0,49-72
Male,0,51,94.78,4833.78,0,1,94.76141932954323,1,0,49-72
Male,0,9,59.75,537.75,0,0,59.68368479467259,0,0,0-12
Female,0,2,41.04,82.08,1,0,40.83582089552239,0,0,0-12
Male,0,5,72.13,360.65,0,0,71.98602794411177,0,0,0-12
Female,0,62,112.14,6952.68,0,1,112.12191582002903,1,0,49-72
Female,0,69,83.96,5793.24,1,1,83.94783364729749,0,0,49-72
Male,0,52,37.29,1939.08,0,1,37.28283022495674,0,0,49-72
Male,1,5,88.28,441.4,0,0,88.10379241516966,0,0,0-12
Female,0,59,62.72,3700.48,0,1,62.70937129300119,0,0,49-72
Female,0,68,79.15,5382.200000000001,0,1,79.13836200558742,0,0,49-72
Female,1,9,93.41,840.6899999999999,0,0,93.30632630410655,1,1,0-12
Male,1,22,71.49,1572.78,0,0,71.45751930940482,0,0,13-24
Female,0,27,101.4,2737.8,0,1,101.36245834875972,1,0,25-48
Female,0,10,92.22,922.2,1,0,92.12787212787214,1,0,0-12
Female,0,61,81.51,4972.110000000001,0,1,81.49663989509918,0,0,49-72
Male,1,51,35.08,1789.08,1,1,35.07312291707508,0,0,49-72
Female,1,10,103.59,1035.9,0,0,103.4865134865135,1,1,0-12
Female,0,6,113.59,681.54,0,0,113.40099833610648,1,0,0-12
Male,0,62,33.7,2089.4,0,1,33.694565392678605,0,0,49-72
Female,0,5,68.82,344.1,0,0,68.68263473053894,0,0,0-12
Female,0,70,45.89,3212.3,1,1,45.88344522211113,0,0,49-72
Male,0,63,95.45,6013.35,0,1,95.43485161085543,1,0,49-72
Female,1,56,92.16,5160.96,0,1,92.14354579539368,1,1,49-72
Male,0,59,34.09,2011.31,0,1,34.084223013048636,0,0,49-72
Male,1,63,107.7,6785.1,0,1,107.68290747500397,1,1,49-72
Female,1,59,38.1,2247.9,0,1,38.09354346720895,0,0,49-72
Female,0,51,99.73,5086.2300000000005,1,1,99.71044893158205,1,0,49-72
Female,0,50,65.7,3285.0,0,1,65.68686262747451,0,0,49-72
Female,0,4,52.83,211.32,1,0,52.69825436408978,0,0,0-12
Male,0,48,35.82,1719.36,1,1,35.812539054363675,0,0,25-48
Female,0,32,36.76,1176.32,0,1,36.748516088722276,0,0,25-48
Male,0,51,86.19,4395.69,0,1,86.17310331307586,0,0,49-72
Female,0,52,75.04,3902.08,0,1,75.02557200538358,0,0,49-72
Female,0,34,32.21,1095.14,0,1,32.20052925610115,0,0,25-48
Female,0,36,31.27,1125.72,0,1,31.261316301027495,0,0,25-48
Male,0,70,27.23,1906.1,0,1,27.226110555634907,0,0,49-72
Female,0,43,94.38,4058.34,0,1,94.35805626598466,1,0,25-48
Female,0,16,91.19,1459.04,1,0,91.13304184884446,1,0,13-24
Female,0,59,25.84,1524.56,0,1,25.835621081172683,0,0,49-72
Female,0,53,76.03,4029.59,0,1,76.01565742312772,0,0,49-72
Male,0,19,28.47,540.93,0,0,28.455023671751704,0,0,13-24
Female,0,41,110.37,4525.17,1,1,110.34308705193855,1,0,25-48
Male,0,47,110.71,5203.37,0,1,110.68644969155498,1,0,25-48
Male,0,54,89.82,4850.28,0,1,89.80336974634326,0,0,49-72
Male,1,55,112.62,6194.1,0,1,112.59952735866207,1,1,49-72
Male,0,19,101.15,1921.85,1,0,101.09679116254601,1,0,13-24
Male,0,62,102.85,6376.7,1,1,102.83341396548944,1,0,49-72
Male,0,59,76.97,4541.23,0,1,76.95695644805964,0,0,49-72
Female,0,65,50.61,3289.65,0,1,50.60221504383941,0,0,49-72
Male,0,68,41.78,2841.04,0,1,41.773856785766796,0,0,49-72
Male,0,28,52.72,1476.16,0,1,52.701178150660475,0,0,25-48
Male,0,18,82.85,1491.3,1,0,82.80399777901165,0,0,13-24
Female,0,26,37.27,969.02,0,1,37.2556708958093,0,0,25-48
Female,0,19,45.86,871.34,0,0,45.83587585481325,0,0,13-24
Male,0,55,66.81,3674.55,0,1,66.79785493546629,0,0,49-72
Female,0,57,43.31,2468.67,0,1,43.302403087177694,0,0,49-72
Male,1,6,78.86,473.16,0,0,78.72878535773711,0,0,0-12
Male,0,1,112.32,112.32,0,0,111.20792079207921,1,0,0-12
Female,0,8,94.81,758.48,0,0,94.6916354556804,1,0,0-12
Male,0,51,86.64,4418.64,0,1,86.62301509507941,0,0,49-72
Female,0,25,78.27,1956.75,1,1,78.23870451819272,0,0,25-48
Female,0,47,68.79,3233.13,0,1,68.77536694320358,0,0,25-48
Male,0,55,38.66,2126.3,0,1,38.65297218687512,0,0,49-72
Male,0,64,109.47,7006.08,0,1,109.45289798468988,1,0,49-72
Female,0,10,44.85,448.5,1,0,44.80519480519481,0,0,0-12
Male,0,56,29.13,1631.28,0,1,29.124799143010176,0,0,49-72
Male,0,12,95.0,1140.0,1,0,94.92089925062449,1,0,0-12
Male,1,33,37.56,1239.48,1,1,37.548621629809155,0,0,25-48
Female,0,71,57.19,4060.49,0,1,57.18194620475989,0,0,49-72
Female,0,17,22.83,388.11,0,0,22.81657848324515,0,0,13-24
Male,0,61,33.71,2056.31,0,1,33.70447467628258,0,0,49-72
Female,0,10,37.32,373.2,0,0,37.282717282717286,0,0,0-12
Female,0,31,25.44,788.64,0,1,25.431796194775877,0,0,25-48
Female,0,60,85.67,5140.2,1,1,85.65572404599233,0,0,49-72
Female,0,70,103.7,7259.0,0,1,103.68518783030994,1,0,49-72
Female,0,17,57.33,974.61,0,0,57.29629629629629,0,0,13-24
Male,0,50,107.46,5373.0,0,1,107.4385122975405,1,0,49-72
Male,0,37,41.33,1529.21,1,1,41.31883274790597,0,0,25-48
Male,1,62,52.54,3257.48,1,1,52.53152717303661,0,0,49-72
Female,0,29,35.07,1017.03,0,1,35.057911065149945,0,0,25-48
Female,0,32,82.06,2625.92,0,1,82.03436426116839,0,0,25-48
Male,0,11,61.99,681.89,0,0,61.93369663941871,0,0,0-12
Female,0,6,81.33,487.98,0,0,81.1946755407654,0,0,0-12
Male,0,35,96.17,3365.9500000000003,1,1,96.14253070551273,1,0,25-48
Male,0,33,74.57,2460.81,0,1,74.54740987579521,0,0,25-48
Male,0,18,82.76,1489.68,1,0,82.7140477512493,0,0,13-24
Female,0,37,113.53,4200.61,0,1,113.49932450689003,1,0,25-48
Female,0,13,49.91,648.8299999999999,0,0,49.871637202152186,0,0,13-24
