customerID,gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
CUST-556,Female,0,2,88.3,176.6,No
CUST-557,Female,0,4,83.74,334.96,Yes
CUST-558,Female,0,13,108.13,1405.69,No
CUST-559,Female,1,35,78.6,2751.0,No
CUST-560,Female,0,66,97.86,6458.76,No
CUST-561,Male,0,6,44.87,269.21999999999997,No
CUST-562,Male,0,31,87.82,2722.4199999999996,No
CUST-563,Male,0,10,110.22,1102.2,Yes
CUST-564,Female,0,21,58.57,1229.97,No
CUST-565,Female,0,23,97.91,2251.93,No
CUST-566,Female,0,3,92.48,277.44,No
CUST-567,Female,1,32,25.95,830.4,No
CUST-568,Male,0,20,78.15,1563.0,No
CUST-569,Male,0,29,33.02,957.58,No
CUST-570,Female,0,52,116.73,6069.96,No
CUST-571,Male,0,46,101.14,4652.44,No
CUST-572,Male,0,34,30.97,1052.98,No
CUST-573,Female,0,61,32.18,1962.98,Yes
CUST-574,Male,0,71,79.45,5640.95,No
CUST-575,Female,1,70,54.49,3814.3,No
CUST-576,Male,1,11,23.49,258.39,Yes
CUST-577,Female,0,63,74.16,4672.08,Yes
CUST-578,Female,0,21,58.78,1234.38,Yes
CUST-579,Female,1,3,30.11,90.33,No
CUST-580,Female,0,10,100.19,1001.9,No
CUST-581,Male,1,27,111.51,3010.77,No
CUST-582,Female,0,12,95.66,1147.92,Yes
CUST-583,Female,0,7,102.24,715.68,No
CUST-584,Female,0,17,41.65,708.05,No
CUST-585,Male,0,65,46.36,3013.4,Yes
CUST-586,Female,0,64,40.85,2614.4,No
CUST-587,Male,0,26,96.51,2509.26,No
CUST-588,Female,0,15,114.79,1721.8500000000001,No
CUST-589,Male,0,33,91.68,3025.44,No
CUST-590,Male,0,62,108.15,6705.3,No
CUST-591,Female,1,47,83.87,3941.8900000000003,No
CUST-592,Male,0,35,58.77,2056.9500000000003,Yes
CUST-593,Female,1,65,62.58,4067.7,Yes
CUST-594,Female,0,25,27.53,688.25,No
CUST-595,Female,0,57,23.15,1319.55,No
CUST-596,Male,1,32,89.55,2865.6,Yes
CUST-597,Male,0,63,63.84,4021.92,Yes
CUST-598,Female,0,12,75.22,902.64,No
CUST-599,Female,0,63,75.77,4773.509999999999,No
CUST-600,Male,0,1,47.74,47.74,No
CUST-601,Female,0,51,67.59,3447.09,No
CUST-602,Female,1,70,67.08,4695.599999999999,Yes
CUST-603,Female,0,8,58.84,470.72,No
CUST-604,Male,0,68,102.07,6940.759999999999,Yes
CUST-605,Male,0,5,65.12,325.6,No
CUST-606,Male,0,39,80.36,3134.04,Yes
CUST-607,Female,0,23,109.55,2519.65,No
CUST-608,Female,0,68,106.62,7250.16,No
CUST-609,Female,0,52,109.04,5670.08,No
CUST-610,Male,0,4,47.0,188.0,Yes
CUST-611,Female,0,47,23.5,1104.5,No
CUST-612,Female,0,21,46.11,968.31,No
CUST-613,Female,0,56,47.87,2680.72,No
CUST-614,Female,0,66,110.94,7322.04,No
CUST-615,Male,1,59,84.92,5010.28,No
CUST-616,Male,0,7,28.17,197.19,No
CUST-617,Female,0,49,33.54,1643.46,No
CUST-618,Male,0,16,35.57,569.12,No
CUST-619,Male,0,17,83.04,1411.68,Yes
CUST-620,Female,0,34,93.54,3180.36,Yes
CUST-621,Female,0,33,105.96,3496.68,No
CUST-622,Male,0,26,114.06,2965.56,No
CUST-623,Female,0,66,40.17,2651.2200000000003,No
CUST-624,Male,0,63,50.98,3211.74,No
CUST-625,Female,0,41,44.03,1805.23,No
CUST-626,Male,0,58,55.88,3241.04,No
CUST-627,Female,0,10,111.47,1114.7,No
CUST-628,Male,1,15,77.51,1162.65,No
CUST-629,Male,1,42,93.82,3940.4399999999996,No
CUST-630,Male,1,57,69.01,3933.57,No
CUST-631,Female,1,17,22.89,389.13,No
CUST-632,Male,1,60,26.42,1585.2,No
CUST-633,Male,0,9,73.79,664.11,No
CUST-634,Female,0,36,91.88,3307.68,No
CUST-635,Female,0,36,41.53,1495.08,No
CUST-636,Male,0,48,92.19,4425.12,Yes
CUST-637,Male,0,51,101.07,5154.57,Yes
CUST-638,Female,0,70,61.19,4283.3,No
CUST-639,Female,0,68,94.64,6435.52,No
CUST-640,Female,0,22,60.4,1328.8,No
CUST-641,Female,1,6,87.84,527.04,No
CUST-642,Female,0,26,96.4,2506.4,No
CUST-643,Male,0,3,119.19,357.57,Yes
CUST-644,Female,0,52,54.54,2836.08,No
CUST-645,Male,0,60,61.1,3666.0,No
CUST-646,Male,1,63,36.56,2303.28,Yes
CUST-647,Male,0,65,40.41,2626.6499999999996,No
CUST-648,Female,0,52,89.34,4645.68,No
CUST-649,Male,0,14,111.7,1563.8,No
CUST-650,Male,0,68,59.46,4043.28,No
CUST-651,Female,0,28,37.98,1063.4399999999998,Yes
CUST-652,Male,0,71,48.51,3444.21,No
CUST-653,Male,0,10,65.51,655.1,No
CUST-654,Female,0,57,49.07,2796.9900000000002,Yes
CUST-655,Male,0,66,43.36,2861.7599999999998,No
CUST-656,Male,1,50,93.6,4680.0,Yes
CUST-657,Male,0,14,20.78,290.92,No
CUST-658,Female,1,16,73.92,1182.72,Yes
CUST-659,Female,0,54,99.38,5366.5199999999995,No
CUST-660,Female,0,43,46.62,2004.6599999999999,No
CUST-661,Male,0,42,80.33,3373.86,No
CUST-662,Male,0,22,86.89,1911.58,No
CUST-663,Female,0,68,85.5,5814.0,No
CUST-664,Male,0,19,64.58,1227.02,No
CUST-665,Male,0,66,54.66,3607.56,Yes
CUST-666,Female,1,39,103.59,4040.01,No
CUST-667,Female,0,19,95.84,1820.96,No
CUST-668,Male,0,16,52.13,834.08,No
CUST-669,Male,0,54,30.3,1636.2,No
CUST-670,Male,0,25,27.18,679.5,Yes
CUST-671,Female,0,18,29.43,529.74,No
CUST-672,Female,0,23,78.29,1800.67,No
CUST-673,Female,0,11,25.17,276.87,Yes
CUST-674,Female,0,39,53.69,2093.91,No
CUST-675,Male,0,68,95.32,6481.759999999999,No
CUST-676,Female,0,25,49.43,1235.75,No
CUST-677,Female,1,63,96.33,6068.79,Yes
CUST-678,Female,1,30,94.55,2836.5,No
CUST-679,Female,0,45,44.58,2006.1,No
CUST-680,Female,0,61,92.88,5665.679999999999,No
CUST-681,Male,0,51,94.78,4833.78,No
CUST-682,Male,0,9,59.75,537.75,No
CUST-683,Female,0,2,41.04,82.08,Yes
CUST-684,Male,0,5,72.13,360.65,No
CUST-685,Female,0,62,112.14,6952.68,No
CUST-686,Female,0,69,83.96,5793.24,Yes
CUST-687,Male,0,52,37.29,1939.08,No
CUST-688,Male,1,5,88.28,441.4,No
CUST-689,Female,0,59,62.72,3700.48,No
CUST-690,Female,0,68,79.15,5382.200000000001,No
CUST-691,Female,1,9,93.41,840.6899999999999,No
CUST-692,Male,1,22,71.49,1572.78,No
CUST-693,Female,0,27,101.4,2737.8,No
CUST-694,Female,0,10,92.22,922.2,Yes
CUST-695,Female,0,61,81.51,4972.110000000001,No
CUST-696,Male,1,51,35.08,1789.08,Yes
CUST-697,Female,1,10,103.59,1035.9,No
CUST-698,Female,0,6,113.59,681.54,No
CUST-699,Male,0,62,33.7,2089.4,No
CUST-700,Female,0,5,68.82,344.09999999999997,No
CUST-701,Female,0,70,45.89,3212.3,Yes
CUST-702,Male,0,63,95.45,6013.35,No
CUST-703,Female,1,56,92.16,5160.96,No
CUST-704,Male,0,59,34.09,2011.3100000000002,No
CUST-705,Male,1,63,107.7,6785.1,No
CUST-706,Female,1,59,38.1,2247.9,No
CUST-707,Female,0,51,99.73,5086.2300000000005,Yes
CUST-708,Female,0,50,65.7,3285.0,No
CUST-709,Female,0,4,52.83,211.32,Yes
CUST-710,Male,0,48,35.82,1719.3600000000001,Yes
CUST-711,Female,0,32,36.76,1176.32,No
CUST-712,Male,0,51,86.19,4395.69,No
CUST-713,Female,0,52,75.04,3902.0800000000004,No
CUST-714,Female,0,34,32.21,1095.14,No
CUST-715,Female,0,36,31.27,1125.72,No
CUST-716,Male,0,70,27.23,1906.1000000000001,No
CUST-717,Female,0,43,94.38,4058.3399999999997,No
CUST-718,Female,0,16,91.19,1459.04,Yes
CUST-719,Female,0,59,25.84,1524.56,No
CUST-720,Female,0,53,76.03,4029.59,No
CUST-721,Male,0,19,28.47,540.93,No
CUST-722,Female,0,41,110.37,4525.17,Yes
CUST-723,Male,0,47,110.71,5203.37,No
CUST-724,Male,0,54,89.82,4850.28,No
CUST-725,Male,1,55,112.62,6194.1,No
CUST-726,Male,0,19,101.15,1921.8500000000001,Yes
CUST-727,Male,0,62,102.85,6376.7,Yes
CUST-728,Male,0,59,76.97,4541.23,No
CUST-729,Female,0,65,50.61,3289.65,No
CUST-730,Male,0,68,41.78,2841.04,No
CUST-731,Male,0,28,52.72,1476.1599999999999,No
CUST-732,Male,0,18,82.85,1491.3,Yes
CUST-733,Female,0,26,37.27,969.0200000000001,No
CUST-734,Female,0,19,45.86,871.34,No
CUST-735,Male,0,55,66.81,3674.55,No
CUST-736,Female,0,57,43.31,2468.67,No
CUST-737,Male,1,6,78.86,473.15999999999997,No
CUST-738,Male,0,1,112.32,112.32,No
CUST-739,Female,0,8,94.81,758.48,No
CUST-740,Male,0,51,86.64,4418.64,No
CUST-741,Female,0,25,78.27,1956.75,Yes
CUST-742,Female,0,47,68.79,3233.13,No
CUST-743,Male,0,55,38.66,2126.2999999999997,No
CUST-744,Male,0,64,109.47,7006.08,No
CUST-745,Female,0,10,44.85,448.5,Yes
CUST-746,Male,0,56,29.13,1631.28,No
CUST-747,Male,0,12,95.0,1140.0,Yes
CUST-748,Male,1,33,37.56,1239.48,Yes
CUST-749,Female,0,71,57.19,4060.49,No
CUST-750,Female,0,17,22.83,388.10999999999996,No
CUST-751,Male,0,61,33.71,2056.31,No
CUST-752,Female,0,10,37.32,373.2,No
CUST-753,Female,0,31,25.44,788.64,No
CUST-754,Female,0,60,85.67,5140.2,Yes
CUST-755,Female,0,70,103.7,7259.0,No
CUST-756,Female,0,17,57.33,974.61,No
CUST-757,Male,0,50,107.46,5373.0,No
CUST-758,Male,0,37,41.33,1529.21,Yes
CUST-759,Male,1,62,52.54,3257.48,Yes
CUST-760,Female,0,29,35.07,1017.03,No
CUST-761,Female,0,32,82.06,2625.92,No
CUST-762,Male,0,11,61.99,681.89,No
CUST-763,Female,0,6,81.33,487.98,No
CUST-764,Male,0,35,96.17,3365.9500000000003,Yes
CUST-765,Male,0,33,74.57,2460.81,No
CUST-766,Male,0,18,82.76,1489.68,Yes
CUST-767,Female,0,37,113.53,4200.61,No
CUST-768,Female,0,13,49.91,648.8299999999999,No
CUST-769,Male,0,64,55.92,3578.88,No
CUST-770,Male,0,1,91.77,91.77,No
CUST-771,Male,0,63,81.13,5111.19,No
CUST-772,Male,0,34,37.85,1286.9,No
CUST-773,Female,0,10,57.61,576.1,Yes
CUST-774,Female,1,7,66.78,467.46000000000004,No
CUST-775,Male,1,56,61.94,3468.64,No
CUST-776,Male,1,37,37.83,1399.71,No
CUST-777,Female,0,29,112.44,3260.7599999999998,Yes
CUST-778,Female,0,12,96.23,1154.76,No
CUST-779,Male,0,17,68.14,1158.38,No
CUST-780,Male,0,48,88.01,4224.4800000000005,Yes
CUST-781,Male,0,26,109.73,2852.98,No
CUST-782,Female,1,12,33.62,403.43999999999994,No
CUST-783,Female,1,21,45.04,945.84,Yes
CUST-784,Female,0,42,74.27,3119.3399999999997,Yes
CUST-785,Male,0,61,99.9,6093.900000000001,No
CUST-786,Male,0,58,23.63,1370.54,Yes
CUST-787,Female,1,54,118.4,6393.6,No
CUST-788,Female,1,34,65.49,2226.66,Yes
CUST-789,Male,0,7,55.92,391.44,No
CUST-790,Female,0,35,49.27,1724.45,No
CUST-791,Female,1,15,37.44,561.5999999999999,No
CUST-792,Male,0,65,99.16,6445.4,No
CUST-793,Female,0,25,115.54,2888.5,No
CUST-794,Male,1,59,61.36,3620.24,No
CUST-795,Male,0,6,115.24,691.4399999999999,Yes
CUST-796,Male,0,52,102.38,5323.76,No
CUST-797,Male,0,21,68.11,1430.31,No
CUST-798,Male,0,71,87.4,6205.400000000001,No
CUST-799,Male,1,32,63.5,2032.0,No
CUST-800,Male,0,53,75.87,4021.11,No
CUST-801,Female,1,59,25.8,1522.2,No
CUST-802,Male,0,69,89.63,6184.469999999999,Yes
CUST-803,Male,0,62,25.28,1567.3600000000001,Yes
CUST-804,Female,0,4,101.71,406.84,No
CUST-805,Female,0,18,102.49,1844.82,No
CUST-806,Female,0,56,43.71,2447.76,Yes
CUST-807,Male,0,24,52.37,1256.8799999999999,No
CUST-808,Female,0,66,68.13,4496.58,No
CUST-809,Male,0,13,79.67,1035.71,Yes
CUST-810,Male,0,62,48.74,3021.88,No
CUST-811,Male,0,54,79.25,4279.5,Yes
CUST-812,Male,0,15,49.78,746.7,Yes
CUST-813,Female,0,69,25.55,1762.95,Yes
CUST-814,Female,0,3,20.25,60.75,No
CUST-815,Male,0,37,30.12,1114.44,Yes
CUST-816,Male,0,37,99.23,3671.51,No
CUST-817,Male,0,3,116.14,348.42,No
CUST-818,Female,1,63,62.7,3950.1000000000004,No
CUST-819,Male,0,35,71.27,2494.45,Yes
CUST-820,Male,0,52,34.68,1803.36,No
CUST-821,Female,0,28,75.1,2102.7999999999997,Yes
CUST-822,Female,0,18,34.47,620.46,No
CUST-823,Male,0,36,81.12,2920.32,No
CUST-824,Female,0,33,113.33,3739.89,Yes
CUST-825,Female,0,64,39.57,2532.48,No
CUST-826,Male,1,26,96.46,2507.96,Yes
CUST-827,Female,0,48,22.35,1072.8000000000002,Yes
CUST-828,Male,0,40,57.55,2302.0,No
CUST-829,Female,0,17,31.07,528.19,No
CUST-830,Male,0,40,55.25,2210.0,Yes
CUST-831,Male,0,7,37.35,261.45,Yes
CUST-832,Male,0,57,57.33,3267.81,Yes
CUST-833,Female,0,8,61.75,494.0,No
CUST-834,Male,1,56,50.06,2803.36,No
CUST-835,Female,0,31,85.66,2655.46,Yes
CUST-836,Male,1,59,111.89,6601.51,Yes
CUST-837,Male,0,58,60.06,3483.48,No
CUST-838,Female,0,12,39.23,470.76,No
CUST-839,Male,0,48,47.07,2259.36,No
CUST-840,Male,1,31,105.4,3267.4,No
CUST-841,Female,0,63,77.16,4861.08,Yes
CUST-842,Male,0,39,65.5,2554.5,No
CUST-843,Male,0,20,34.96,699.2,No
CUST-844,Male,0,48,64.97,3118.56,No
CUST-845,Male,0,71,47.85,3397.35,Yes
CUST-846,Female,0,54,114.32,6173.28,No
CUST-847,Female,0,71,108.41,7697.11,No
CUST-848,Male,0,29,28.39,823.3100000000001,No
CUST-849,Female,0,48,71.67,3440.16,No
CUST-850,Male,0,56,42.51,2380.56,No
CUST-851,Female,0,17,61.08,1038.36,No
CUST-852,Male,1,9,107.68,969.1200000000001,No
CUST-853,Male,0,34,72.75,2473.5,No
CUST-854,Male,0,45,53.42,2403.9,Yes
CUST-855,Male,0,9,40.79,367.11,No
CUST-856,Male,0,7,100.03,700.21,No
CUST-857,Male,0,16,82.45,1319.2,No
CUST-858,Female,1,19,66.81,1269.39,No
CUST-859,Male,0,6,41.75,250.5,No
CUST-860,Female,0,11,53.42,587.62,No
CUST-861,Male,0,61,115.98,7074.780000000001,Yes
CUST-862,Female,0,42,72.01,3024.42,No
CUST-863,Female,0,13,60.07,780.91,Yes
CUST-864,Female,1,12,72.14,865.6800000000001,No
CUST-865,Male,0,20,97.9,1958.0,Yes
CUST-866,Male,0,50,54.01,2700.5,Yes
CUST-867,Female,0,36,37.87,1363.32,No
CUST-868,Male,0,69,78.49,5415.8099999999995,No
CUST-869,Female,0,37,86.52,3201.24,No
CUST-870,Male,0,12,91.27,1095.24,Yes
CUST-871,Female,0,40,108.2,4328.0,No
CUST-872,Female,0,54,57.12,3084.48,No
CUST-873,Male,0,2,27.54,55.08,No
CUST-874,Female,1,50,115.83,5791.5,No
CUST-875,Male,0,41,63.5,2603.5,No
CUST-876,Female,0,45,82.33,3704.85,Yes
CUST-877,Female,0,9,86.63,779.67,Yes
CUST-878,Male,0,62,74.65,4628.3,No
CUST-879,Male,0,47,40.53,1904.91,No
CUST-880,Male,0,5,95.51,477.55,No
CUST-881,Female,0,1,100.38,100.38,No
CUST-882,Male,0,44,75.3,3313.2,No
CUST-883,Female,0,22,68.86,1514.92,No
CUST-884,Female,0,38,31.39,1192.82,Yes
CUST-885,Male,1,19,28.4,539.6,No
CUST-886,Male,0,31,53.96,1672.76,No
CUST-887,Female,0,67,51.08,3422.3599999999997,No
CUST-888,Female,0,42,115.37,4845.54,No
CUST-889,Male,0,26,98.36,2557.36,No
CUST-890,Male,0,13,85.99,1117.87,No
CUST-891,Male,1,58,71.76,4162.08,No
CUST-892,Male,1,18,36.74,661.32,No
CUST-893,Male,0,67,117.85,7895.95,No
CUST-894,Female,1,3,57.5,172.5,Yes
CUST-895,Female,1,55,30.69,1687.95,No
CUST-896,Female,1,58,69.38,4024.04,Yes
CUST-897,Female,1,63,107.4,6766.200000000001,No
CUST-898,Male,0,52,108.73,5653.96,No
CUST-899,Male,0,24,21.1,506.40000000000003,No
CUST-900,Male,0,9,108.63,977.67,Yes
CUST-901,Female,0,37,47.15,1744.55,No
CUST-902,Female,1,53,23.9,1266.6999999999998,No
CUST-903,Male,0,24,104.78,2514.7200000000003,Yes
CUST-904,Male,0,21,106.39,2234.19,No
CUST-905,Female,1,40,79.62,3184.8,No
CUST-906,Female,1,62,77.44,4801.28,No
CUST-907,Male,1,70,101.31,7091.7,No
CUST-908,Male,0,69,98.63,6805.469999999999,No
CUST-909,Female,0,14,109.01,1526.14,No
CUST-910,Male,0,42,75.27,3161.3399999999997,Yes
CUST-911,Male,0,50,116.76,5838.0,Yes
CUST-912,Male,0,61,119.61,7296.21,No
CUST-913,Female,0,4,31.65,126.6,No
CUST-914,Female,0,17,104.95,1784.15,Yes
CUST-915,Female,0,57,69.98,3988.86,Yes
CUST-916,Female,0,48,58.76,2820.48,No
CUST-917,Female,0,44,81.31,3577.6400000000003,No
CUST-918,Female,0,45,25.6,1152.0,Yes
CUST-919,Female,0,33,70.65,2331.4500000000003,No
CUST-920,Male,0,31,107.09,3319.79,Yes
CUST-921,Male,0,47,41.35,1943.45,No
CUST-922,Male,0,6,62.64,375.84000000000003,No
CUST-923,Male,0,71,113.95,8090.45,No
CUST-924,Male,1,34,62.86,2137.24,No
CUST-925,Male,0,53,55.84,2959.52,No
CUST-926,Male,0,14,64.05,896.6999999999999,Yes
CUST-927,Female,0,16,71.95,1151.2,Yes
CUST-928,Female,1,43,83.2,3577.6,No
CUST-929,Male,0,12,100.07,1200.84,No
CUST-930,Male,0,70,65.21,4564.7,No
CUST-931,Female,1,19,101.75,1933.25,No
CUST-932,Male,0,41,73.37,3008.17,No
CUST-933,Male,0,53,53.85,2854.05,Yes
CUST-934,Female,0,29,85.8,2488.2,No
CUST-935,Male,0,70,91.77,6423.9,No
CUST-936,Female,0,59,75.8,4472.2,No
CUST-937,Male,0,64,25.66,1642.24,No
CUST-938,Female,1,24,36.99,887.76,No
CUST-939,Female,1,16,48.53,776.48,No
CUST-940,Female,0,52,48.26,2509.52,No
CUST-941,Male,0,6,87.34,524.04,No
CUST-942,Female,0,37,21.83,807.7099999999999,No
CUST-943,Male,1,4,95.57,382.28,No
CUST-944,Male,1,38,46.53,1768.14,No
CUST-945,Male,0,41,51.0,2091.0,No
CUST-946,Male,1,14,72.79,1019.0600000000001,No
CUST-947,Female,0,71,41.59,2952.8900000000003,No
CUST-948,Female,0,51,108.45,5530.95,No
CUST-949,Male,0,65,28.54,1855.1,Yes
CUST-950,Male,0,52,64.44,3350.88,No
CUST-951,Female,0,30,104.94,3148.2,No
CUST-952,Male,0,57,81.58,4650.0599999999995,Yes
CUST-953,Female,0,30,49.23,1476.8999999999999,No
CUST-954,Male,1,42,62.08,2607.36,No
CUST-955,Male,0,11,90.67,997.37,No
CUST-956,Female,0,27,117.33,3167.91,No
CUST-957,Male,0,24,109.31,2623.44,No
CUST-958,Female,0,39,54.24,2115.36,Yes
CUST-959,Male,0,18,119.82,2156.7599999999998,No
CUST-960,Male,0,45,20.35,915.7500000000001,Yes
CUST-961,Male,0,12,22.76,273.12,Yes
CUST-962,Female,0,49,102.38,5016.62,No
CUST-963,Male,0,31,39.95,1238.45,No
CUST-964,Male,0,22,26.08,573.76,No
CUST-965,Male,0,44,43.71,1923.24,No
CUST-966,Male,0,64,62.61,4007.04,No
CUST-967,Female,0,25,93.06,2326.5,No
CUST-968,Female,1,51,82.43,4203.93,No
CUST-969,Male,0,7,43.76,306.32,Yes
CUST-970,Female,0,6,70.33,421.98,Yes
CUST-971,Male,0,24,112.62,2702.88,No
CUST-972,Male,0,19,101.5,1928.5,Yes
CUST-973,Male,0,9,52.32,470.88,No
CUST-974,Female,1,36,118.23,4256.28,No
CUST-975,Female,1,40,90.86,3634.4,Yes
CUST-976,Female,1,24,26.24,629.76,No
CUST-977,Female,0,48,23.52,1128.96,Yes
CUST-978,Female,0,63,36.84,2320.92,No
CUST-979,Female,0,69,92.79,6402.51,No
CUST-980,Female,0,53,38.37,2033.61,No
CUST-981,Female,0,54,71.15,3842.1000000000004,Yes
CUST-982,Female,0,42,29.33,1231.86,No
CUST-983,Male,1,45,112.09,5044.05,Yes
CUST-984,Female,0,14,54.4,761.6,No
CUST-985,Female,0,29,110.81,3213.4900000000002,No
CUST-986,Female,0,6,114.49,686.9399999999999,No
CUST-987,Female,0,7,20.61,144.26999999999998,No
CUST-988,Female,0,37,66.41,2457.17,No
CUST-989,Female,0,53,22.47,1190.9099999999999,Yes
CUST-990,Female,0,18,110.87,1995.66,No
CUST-991,Female,0,38,71.84,2729.92,No
CUST-992,Female,1,59,27.49,1621.9099999999999,Yes
CUST-993,Female,1,1,31.03,31.03,No
CUST-994,Female,0,68,58.35,3967.8,No
CUST-995,Male,0,44,114.02,5016.88,No
CUST-996,Male,1,47,89.29,4196.63,No
CUST-997,Female,1,35,106.76,3736.6000000000004,No
CUST-998,Female,0,60,56.65,3399.0,No
CUST-999,Male,0,52,24.32,1264.64,No
CUST-1000,Female,0,8,117.43,939.44,No
CUST-1001,Male,1,41,21.72,890.52,No
CUST-1002,Male,1,3,114.77,344.31,No
CUST-1003,Male,0,69,56.87,3924.0299999999997,No
CUST-1004,Male,1,14,21.01,294.14000000000004,No
CUST-1005,Male,0,26,88.92,2311.92,No
CUST-1006,Female,1,70,118.05,8263.5,No
CUST-1007,Male,0,58,116.56,6760.4800000000005,No
CUST-1008,Female,1,40,36.09,1443.6000000000001,No
CUST-1009,Female,0,51,38.12,1944.12,Yes
CUST-1010,Male,0,5,76.55,382.75,No
CUST-1011,Male,0,32,83.73,2679.36,No
CUST-1012,Female,1,1,93.94,93.94,No
CUST-1013,Male,1,54,38.11,2057.94,No
CUST-1014,Male,1,11,115.9,1274.9,Yes
CUST-1015,Female,1,53,83.87,4445.110000000001,No
CUST-1016,Female,0,8,104.7,837.6,No
CUST-1017,Male,0,25,74.01,1850.2500000000002,No
CUST-1018,Female,0,40,61.43,2457.2,No
CUST-1019,Male,0,32,117.72,3767.04,Yes
CUST-1020,Male,0,28,78.21,2189.8799999999997,No
CUST-1021,Male,0,3,106.69,320.07,Yes
CUST-1022,Female,0,62,115.33,7150.46,No
CUST-1023,Female,0,27,87.54,2363.5800000000004,No
CUST-1024,Female,0,45,74.89,3370.05,No
CUST-1025,Female,0,25,20.35,508.75000000000006,No
CUST-1026,Female,1,61,24.0,1464.0,No
CUST-1027,Male,0,44,40.09,1763.96,No
CUST-1028,Male,1,46,38.6,1775.6000000000001,No
CUST-1029,Male,0,14,45.48,636.7199999999999,No
CUST-1030,Male,0,8,50.49,403.92,No
CUST-1031,Female,0,48,56.01,2688.48,No
CUST-1032,Male,0,14,62.05,868.6999999999999,No
CUST-1033,Female,0,65,29.89,1942.8500000000001,Yes
CUST-1034,Male,0,7,24.24,169.67999999999998,No
CUST-1035,Female,0,49,87.39,4282.11,No
CUST-1036,Female,0,55,73.73,4055.15,No
CUST-1037,Male,0,13,64.41,837.3299999999999,No
CUST-1038,Male,0,56,83.44,4672.639999999999,No
CUST-1039,Male,0,56,102.77,5755.12,No
CUST-1040,Male,0,15,62.77,941.5500000000001,No
CUST-1041,Female,1,57,84.11,4794.2699999999995,No
CUST-1042,Male,0,58,115.36,6690.88,No
CUST-1043,Male,0,35,103.96,3638.6,Yes
CUST-1044,Female,1,16,62.6,1001.6,No
CUST-1045,Male,0,8,84.47,675.76,No
CUST-1046,Male,0,45,37.71,1696.95,No
CUST-1047,Male,0,40,76.05,3042.0,Yes
CUST-1048,Male,0,54,118.13,6379.0199999999995,Yes
CUST-1049,Male,0,14,71.83,1005.62,No
CUST-1050,Female,1,59,112.76,6652.84,Yes
CUST-1051,Male,0,53,60.73,3218.69,No
CUST-1052,Male,0,27,119.88,3236.7599999999998,No
CUST-1053,Male,0,47,77.92,3662.2400000000002,No
CUST-1054,Male,0,6,24.23,145.38,Yes
CUST-1055,Male,0,55,78.68,4327.400000000001,No
CUST-1056,Female,0,44,47.46,2088.2400000000002,No
CUST-1057,Male,0,18,23.25,418.5,No
CUST-1058,Female,0,16,102.09,1633.44,No
CUST-1059,Female,0,12,47.57,570.84,No
CUST-1060,Male,0,20,99.65,1993.0,Yes
CUST-1061,Male,1,45,48.82,2196.9,No
CUST-1062,Male,0,64,39.43,2523.52,No
CUST-1063,Male,0,59,117.39,6926.01,No
CUST-1064,Female,0,22,56.16,1235.52,No
CUST-1065,Male,0,47,80.14,3766.58,No
CUST-1066,Male,0,29,81.0,2349.0,Yes
CUST-1067,Male,0,45,76.05,3422.25,No
CUST-1068,Male,0,9,111.47,1003.23,No
CUST-1069,Male,1,24,87.44,2098.56,No
CUST-1070,Male,0,15,60.37,905.55,No
CUST-1071,Female,0,36,106.24,3824.64,No
CUST-1072,Female,1,13,38.11,495.43,No
CUST-1073,Male,1,44,74.42,3274.48,No
CUST-1074,Male,1,71,115.06,8169.26,Yes
CUST-1075,Male,0,36,82.54,2971.44,No
CUST-1076,Female,0,61,101.7,6203.7,No
CUST-1077,Male,0,40,85.36,3414.4,No
CUST-1078,Female,0,27,103.94,2806.38,Yes
CUST-1079,Male,0,1,114.45,114.45,No
CUST-1080,Male,0,34,47.29,1607.86,No
CUST-1081,Male,1,68,36.97,2513.96,No
CUST-1082,Male,0,21,68.4,1436.4,No
CUST-1083,Female,1,33,90.19,2976.27,No
CUST-1084,Female,0,7,42.72,299.03999999999996,No
CUST-1085,Male,0,65,20.41,1326.65,No
CUST-1086,Male,0,3,54.29,162.87,No
CUST-1087,Female,0,51,116.89,5961.39,Yes
CUST-1088,Female,0,54,89.5,4833.0,No
CUST-1089,Female,0,59,60.13,3547.67,Yes
CUST-1090,Female,1,6,39.26,235.56,No
CUST-1091,Male,0,29,55.61,1612.69,No
CUST-1092,Female,0,17,36.98,628.66,Yes
CUST-1093,Male,0,60,30.63,1837.8,No
CUST-1094,Female,0,22,110.67,2434.7400000000002,No
CUST-1095,Female,0,24,119.77,2874.48,No
CUST-1096,Female,0,51,36.41,1856.9099999999999,Yes
CUST-1097,Female,0,50,25.45,1272.5,No
CUST-1098,Female,0,11,52.97,582.67,No
CUST-1099,Male,0,56,66.17,3705.52,Yes
CUST-1100,Male,0,71,40.48,2874.08,Yes
CUST-1101,Female,0,42,50.14,2105.88,No
CUST-1102,Female,0,39,40.09,1563.5100000000002,Yes
CUST-1103,Male,0,69,97.43,6722.67,Yes
CUST-1104,Female,0,48,91.26,4380.4800000000005,No
CUST-1105,Female,0,57,83.5,4759.5,No
CUST-1106,Male,1,21,58.72,1233.12,Yes
CUST-1107,Female,0,20,110.9,2218.0,No
CUST-1108,Female,1,15,116.95,1754.25,No
